"ID","code","indicator","year","amsterdam_code","naam"
"14429","NLSTR","Strikes in Netherlands","1988","11150","AMSTERDAM"
"14430","NLSTR","Strikes in Netherlands","1988","10520","BEILEN"
"14431","NLSTR","Strikes in Netherlands","1988","10819","RIJNWAARDEN"
"14432","NLSTR","Strikes in Netherlands","1988","10345","ROTTERDAM"
"14433","NLSTR","Strikes in Netherlands","1988","","FRANKRIJK"
"14434","NLSTR","Strikes in Netherlands","1988","11325","RENKUM"
"14435","NLSTR","Strikes in Netherlands","1988","10899","DEVENTER"
"14436","NLSTR","Strikes in Netherlands","1988","","SCHIPHOL"
"14437","NLSTR","Strikes in Netherlands","1988","10722","UTRECHT"
"14438","NLSTR","Strikes in Netherlands","1988","11298","EINDHOVEN"
"14439","NLSTR","Strikes in Netherlands","1988","11150","AMSTERDAM"
"14440","NLSTR","Strikes in Netherlands","1988","11298","EINDHOVEN"
"14441","NLSTR","Strikes in Netherlands","1988","","SCHEVENINGEN"
"14442","NLSTR","Strikes in Netherlands","1988","11150","AMSTERDAM"
"14443","NLSTR","Strikes in Netherlands","1988","10702","LEIDEN"
"14443","NLSTR","Strikes in Netherlands","1988","","NOORD-HOLLAND"
"14444","NLSTR","Strikes in Netherlands","1988","10345","ROTTERDAM"
"14445","NLSTR","Strikes in Netherlands","1988","10702","LEIDEN"
"14446","NLSTR","Strikes in Netherlands","1988","","SCHIPHOL"
"14447","NLSTR","Strikes in Netherlands","1988","10722","UTRECHT"
"14447","NLSTR","Strikes in Netherlands","1988","","ST.OEDENRODE"
"14448","NLSTR","Strikes in Netherlands","1988","10722","UTRECHT"
"14449","NLSTR","Strikes in Netherlands","1988","","DEN HAAG"
"14450","NLSTR","Strikes in Netherlands","1988","10083","BOXTEL"
"14451","NLSTR","Strikes in Netherlands","1988","11075","APELDOORN"
"14452","NLSTR","Strikes in Netherlands","1988","","SCHIPHOL"
"14453","NLSTR","Strikes in Netherlands","1988","11150","AMSTERDAM"
"14453","NLSTR","Strikes in Netherlands","1988","10285","DEN HELDER"
"14453","NLSTR","Strikes in Netherlands","1988","10345","ROTTERDAM"
"14454","NLSTR","Strikes in Netherlands","1988","10522","ASSEN"
"14455","NLSTR","Strikes in Netherlands","1988","11285","HILVERSUM"
"14456","NLSTR","Strikes in Netherlands","1988","11298","EINDHOVEN"
"14457","NLSTR","Strikes in Netherlands","1988","11150","AMSTERDAM"
"14458","NLSTR","Strikes in Netherlands","1988","11081","WEERT"
"14459","NLSTR","Strikes in Netherlands","1988","","ETTEN EN LEUR"
"14460","NLSTR","Strikes in Netherlands","1988","","ALPHEN AD RIJN"
"14461","NLSTR","Strikes in Netherlands","1988","10795","ARNHEM"
"14461","NLSTR","Strikes in Netherlands","1988","","VELP"
"14462","NLSTR","Strikes in Netherlands","1988","11150","AMSTERDAM"
"14463","NLSTR","Strikes in Netherlands","1988","","DEN HAAG"
"14464","NLSTR","Strikes in Netherlands","1988","11298","EINDHOVEN"
"14465","NLSTR","Strikes in Netherlands","1988","11150","AMSTERDAM"
"14466","NLSTR","Strikes in Netherlands","1988","10506","GIETEN"
"14467","NLSTR","Strikes in Netherlands","1988","11075","APELDOORN"
"14468","NLSTR","Strikes in Netherlands","1988","11150","AMSTERDAM"
"14469","NLSTR","Strikes in Netherlands","1988","10081","WADDINXVEEN"
"14470","NLSTR","Strikes in Netherlands","1989","11150","AMSTERDAM"
"14471","NLSTR","Strikes in Netherlands","1989","","RAAMSDONKSVEER"
"14472","NLSTR","Strikes in Netherlands","1989","11150","AMSTERDAM"
"14472","NLSTR","Strikes in Netherlands","1989","10253","KAMPEN"
"14472","NLSTR","Strikes in Netherlands","1989","10182","MAASTRICHT"
"14472","NLSTR","Strikes in Netherlands","1989","11209","NIJMEGEN"
"14472","NLSTR","Strikes in Netherlands","1989","10345","ROTTERDAM"
"14473","NLSTR","Strikes in Netherlands","1989","","DEN HAAG"
"14474","NLSTR","Strikes in Netherlands","1989","11150","AMSTERDAM"
"14475","NLSTR","Strikes in Netherlands","1989","11150","AMSTERDAM"
"14475","NLSTR","Strikes in Netherlands","1989","10083","BOXTEL"
"14475","NLSTR","Strikes in Netherlands","1989","10154","BREDA"
"14475","NLSTR","Strikes in Netherlands","1989","10807","BREUKELEN"
"14475","NLSTR","Strikes in Netherlands","1989","10383","COEVORDEN"
"14475","NLSTR","Strikes in Netherlands","1989","","DRACHTEN"
"14475","NLSTR","Strikes in Netherlands","1989","10291","HEERDE"
"14475","NLSTR","Strikes in Netherlands","1989","10680","HEERENVEEN"
"14475","NLSTR","Strikes in Netherlands","1989","","HENGELO"
"14475","NLSTR","Strikes in Netherlands","1989","","HONSELERSDIJK"
"14475","NLSTR","Strikes in Netherlands","1989","11202","LOENEN"
"14475","NLSTR","Strikes in Netherlands","1989","11204","MEPPEL"
"14475","NLSTR","Strikes in Netherlands","1989","10019","MONSTER"
"14475","NLSTR","Strikes in Netherlands","1989","11100","OLDENZAAL"
"14475","NLSTR","Strikes in Netherlands","1989","11280","OOSTERHOUT"
"14475","NLSTR","Strikes in Netherlands","1989","10427","PAPENDRECHT"
"14475","NLSTR","Strikes in Netherlands","1989","10031","PIJNACKER"
"14475","NLSTR","Strikes in Netherlands","1989","10345","ROTTERDAM"
"14475","NLSTR","Strikes in Netherlands","1989","11314","ROZENBURG"
"14475","NLSTR","Strikes in Netherlands","1989","10879","RUURLO"
"14475","NLSTR","Strikes in Netherlands","1989","10722","UTRECHT"
"14475","NLSTR","Strikes in Netherlands","1989","10477","VENLO"
"14475","NLSTR","Strikes in Netherlands","1989","10811","VLAARDINGEN"
"14475","NLSTR","Strikes in Netherlands","1989","11081","WEERT"
"14475","NLSTR","Strikes in Netherlands","1989","10974","WOERDEN"
"14475","NLSTR","Strikes in Netherlands","1989","10262","ZUIDWOLDE"
"14475","NLSTR","Strikes in Netherlands","1989","10410","HOOGEZAND"
"14475","NLSTR","Strikes in Netherlands","1989","","LANDELIJK#"
"14475","NLSTR","Strikes in Netherlands","1989","10008","NIEUWESCHANS"
"14476","NLSTR","Strikes in Netherlands","1989","10345","ROTTERDAM"
"14477","NLSTR","Strikes in Netherlands","1989","10620","VELSEN"
"14478","NLSTR","Strikes in Netherlands","1989","","LEIDSCHEND"
"14479","NLSTR","Strikes in Netherlands","1989","","LANDELIJK#"
"14480","NLSTR","Strikes in Netherlands","1989","","LANDELIJK"
"14481","NLSTR","Strikes in Netherlands","1989","10093","ZWOLLE"
"14482","NLSTR","Strikes in Netherlands","1989","","SCHIPHOL"
"14483","NLSTR","Strikes in Netherlands","1989","10345","ROTTERDAM"
"14484","NLSTR","Strikes in Netherlands","1989","10506","GIETEN"
"14484","NLSTR","Strikes in Netherlands","1989","10834","OSS"
"14485","NLSTR","Strikes in Netherlands","1989","10766","ZOETERMEER"
"14486","NLSTR","Strikes in Netherlands","1989","10081","WADDINXVEEN"
"14487","NLSTR","Strikes in Netherlands","1989","10345","ROTTERDAM"
"14488","NLSTR","Strikes in Netherlands","1989","11037","BERGEN OP ZOOM"
"14489","NLSTR","Strikes in Netherlands","1989","11150","AMSTERDAM"
"14490","NLSTR","Strikes in Netherlands","1989","","LANDELIJK"
"14491","NLSTR","Strikes in Netherlands","1989","11150","AMSTERDAM"
"14491","NLSTR","Strikes in Netherlands","1989","10345","ROTTERDAM"
"14492","NLSTR","Strikes in Netherlands","1989","10899","DEVENTER"
"14493","NLSTR","Strikes in Netherlands","1989","10899","DEVENTER"
"14494","NLSTR","Strikes in Netherlands","1989","10792","TILBURG"
"14495","NLSTR","Strikes in Netherlands","1989","","LANDELIJK"
"14496","NLSTR","Strikes in Netherlands","1989","10426","GRONINGEN"
"14497","NLSTR","Strikes in Netherlands","1989","","SCHIPHOL"
"14498","NLSTR","Strikes in Netherlands","1989","10520","BEILEN"
"14499","NLSTR","Strikes in Netherlands","1989","","ROOSENDAAL"
"14500","NLSTR","Strikes in Netherlands","1989","11228","LEEUWARDEN"
"14501","NLSTR","Strikes in Netherlands","1989","10018","ALMERE"
"14502","NLSTR","Strikes in Netherlands","1990","","LANDELIJK#"
"14503","NLSTR","Strikes in Netherlands","1990","10795","ARNHEM"
"14504","NLSTR","Strikes in Netherlands","1990","11039","DIEMEN"
"14505","NLSTR","Strikes in Netherlands","1990","","SCHIPHOL"
"14506","NLSTR","Strikes in Netherlands","1990","11313","ROERMOND"
"14507","NLSTR","Strikes in Netherlands","1990","11150","AMSTERDAM"
"14508","NLSTR","Strikes in Netherlands","1990","11228","LEEUWARDEN"
"14509","NLSTR","Strikes in Netherlands","1990","10546","STEENWIJK"
"14510","NLSTR","Strikes in Netherlands","1990","10792","TILBURG"
"14511","NLSTR","Strikes in Netherlands","1990","11298","EINDHOVEN"
"14512","NLSTR","Strikes in Netherlands","1990","","LANDELIJK"
"14513","NLSTR","Strikes in Netherlands","1990","10811","VLAARDINGEN"
"14514","NLSTR","Strikes in Netherlands","1990","","BOEKELO"
"14515","NLSTR","Strikes in Netherlands","1990","10880","MAASSLUIS"
"14516","NLSTR","Strikes in Netherlands","1990","10839","HOOGEVEEN"
"14517","NLSTR","Strikes in Netherlands","1990","10345","ROTTERDAM"
"14518","NLSTR","Strikes in Netherlands","1990","10357","HAARLEM"
"14519","NLSTR","Strikes in Netherlands","1990","","LANDELIJK"
"14520","NLSTR","Strikes in Netherlands","1990","10154","BREDA"
"14521","NLSTR","Strikes in Netherlands","1990","10958","MUIDEN"
"14522","NLSTR","Strikes in Netherlands","1990","10834","OSS"
"14523","NLSTR","Strikes in Netherlands","1990","10270","VLISSINGEN"
"14524","NLSTR","Strikes in Netherlands","1990","10426","GRONINGEN"
"14525","NLSTR","Strikes in Netherlands","1991","10834","OSS"
"14526","NLSTR","Strikes in Netherlands","1991","10313","KERKRADE"
"14527","NLSTR","Strikes in Netherlands","1991","10743","EDE"
"14528","NLSTR","Strikes in Netherlands","1991","","SCHEVENINGEN"
"14529","NLSTR","Strikes in Netherlands","1991","10154","BREDA"
"14530","NLSTR","Strikes in Netherlands","1991","11150","AMSTERDAM"
"14531","NLSTR","Strikes in Netherlands","1991","10287","OEGSTGEEST"
"14532","NLSTR","Strikes in Netherlands","1991","10928","DELFT"
"14533","NLSTR","Strikes in Netherlands","1991","11141","UDEN"
"14534","NLSTR","Strikes in Netherlands","1991","10839","HOOGEVEEN"
"14535","NLSTR","Strikes in Netherlands","1991","11150","AMSTERDAM"
"14536","NLSTR","Strikes in Netherlands","1991","11228","LEEUWARDEN"
"14537","NLSTR","Strikes in Netherlands","1991","11150","AMSTERDAM"
"14538","NLSTR","Strikes in Netherlands","1991","11150","AMSTERDAM"
"14539","NLSTR","Strikes in Netherlands","1991","10345","ROTTERDAM"
"14540","NLSTR","Strikes in Netherlands","1991","10345","ROTTERDAM"
"14541","NLSTR","Strikes in Netherlands","1991","11285","HILVERSUM"
"14542","NLSTR","Strikes in Netherlands","1991","10345","ROTTERDAM"
"14543","NLSTR","Strikes in Netherlands","1991","10620","VELSEN"
"14544","NLSTR","Strikes in Netherlands","1991","10345","ROTTERDAM"
"14545","NLSTR","Strikes in Netherlands","1991","10048","GELEEN"
"14546","NLSTR","Strikes in Netherlands","1991","10071","VELDHOVEN"
"14546","NLSTR","Strikes in Netherlands","1991","","WIJK BIJ DUURSTEDE"
"14547","NLSTR","Strikes in Netherlands","1991","11150","AMSTERDAM"
"14548","NLSTR","Strikes in Netherlands","1991","10345","ROTTERDAM"
"14549","NLSTR","Strikes in Netherlands","1991","10932","HELMOND"
"14550","NLSTR","Strikes in Netherlands","1991","11150","AMSTERDAM"
"14551","NLSTR","Strikes in Netherlands","1991","10976","DELFZIJL"
"14552","NLSTR","Strikes in Netherlands","1991","10345","ROTTERDAM"
"14553","NLSTR","Strikes in Netherlands","1991","","LANDELIJK"
"14554","NLSTR","Strikes in Netherlands","1991","","CUYK"
"14555","NLSTR","Strikes in Netherlands","1991","11053","ALMELO"
"14556","NLSTR","Strikes in Netherlands","1991","11150","AMSTERDAM"
"14557","NLSTR","Strikes in Netherlands","1991","11150","AMSTERDAM"
"14558","NLSTR","Strikes in Netherlands","1991","","LANDELIJK"
"14559","NLSTR","Strikes in Netherlands","1991","10357","HAARLEM"
"14560","NLSTR","Strikes in Netherlands","1991","10743","EDE"
"14561","NLSTR","Strikes in Netherlands","1991","11298","EINDHOVEN"
"14562","NLSTR","Strikes in Netherlands","1991","10313","KERKRADE"
"14563","NLSTR","Strikes in Netherlands","1991","10811","VLAARDINGEN"
"14564","NLSTR","Strikes in Netherlands","1991","","GEENEMUIDEN"
"14565","NLSTR","Strikes in Netherlands","1991","10385","ERP"
"14566","NLSTR","Strikes in Netherlands","1991","10792","TILBURG"
"14567","NLSTR","Strikes in Netherlands","1991","10820","BUNNIK"
"14568","NLSTR","Strikes in Netherlands","1991","11228","LEEUWARDEN"
"14569","NLSTR","Strikes in Netherlands","1991","10932","HELMOND"
"14570","NLSTR","Strikes in Netherlands","1991","","RAAMSDONKSVEER"
"14571","NLSTR","Strikes in Netherlands","1992","10453","WINSCHOTEN"
"14572","NLSTR","Strikes in Netherlands","1992","10442","BEST"
"14572","NLSTR","Strikes in Netherlands","1992","10324","ZEIST"
"14573","NLSTR","Strikes in Netherlands","1992","10345","ROTTERDAM"
"14574","NLSTR","Strikes in Netherlands","1992","10743","EDE"
"14575","NLSTR","Strikes in Netherlands","1992","","BRABANT"
"14576","NLSTR","Strikes in Netherlands","1992","11150","AMSTERDAM"
"14577","NLSTR","Strikes in Netherlands","1992","","TER APELKANAAL"
"14578","NLSTR","Strikes in Netherlands","1992","11418","NAALDWIJK"
"14579","NLSTR","Strikes in Netherlands","1992","11150","AMSTERDAM"
"14579","NLSTR","Strikes in Netherlands","1992","11157","DORDRECHT"
"14579","NLSTR","Strikes in Netherlands","1992","10735","SPIJKENISSE"
"14580","NLSTR","Strikes in Netherlands","1992","","DEN HAAG"
"14581","NLSTR","Strikes in Netherlands","1992","10834","OSS"
"14582","NLSTR","Strikes in Netherlands","1992","10345","ROTTERDAM"
"14583","NLSTR","Strikes in Netherlands","1992","10193","GIESSEN"
"14584","NLSTR","Strikes in Netherlands","1992","","LANDELIJK"
"14585","NLSTR","Strikes in Netherlands","1992","","TUK"
"14586","NLSTR","Strikes in Netherlands","1992","11100","OLDENZAAL"
"14587","NLSTR","Strikes in Netherlands","1992","10182","MAASTRICHT"
"14588","NLSTR","Strikes in Netherlands","1992","11075","APELDOORN"
"14589","NLSTR","Strikes in Netherlands","1992","","LANDELIJK"
"14590","NLSTR","Strikes in Netherlands","1992","11053","ALMELO"
"14590","NLSTR","Strikes in Netherlands","1992","10795","ARNHEM"
"14590","NLSTR","Strikes in Netherlands","1992","10522","ASSEN"
"14590","NLSTR","Strikes in Netherlands","1992","10520","BEILEN"
"14590","NLSTR","Strikes in Netherlands","1992","10899","DEVENTER"
"14590","NLSTR","Strikes in Netherlands","1992","10622","EELDE"
"14590","NLSTR","Strikes in Netherlands","1992","10364","ENSCHEDE"
"14590","NLSTR","Strikes in Netherlands","1992","10932","HELMOND"
"14590","NLSTR","Strikes in Netherlands","1992","10604","LEEK"
"14590","NLSTR","Strikes in Netherlands","1992","11228","LEEUWARDEN"
"14590","NLSTR","Strikes in Netherlands","1992","10345","ROTTERDAM"
"14590","NLSTR","Strikes in Netherlands","1992","10270","VLISSINGEN"
"14590","NLSTR","Strikes in Netherlands","1992","","LANDELIJK"
"14591","NLSTR","Strikes in Netherlands","1992","11268","UDENHOUT"
"14592","NLSTR","Strikes in Netherlands","1992","10345","ROTTERDAM"
"14593","NLSTR","Strikes in Netherlands","1992","","LANDELIJK"
"14594","NLSTR","Strikes in Netherlands","1992","","OOSTERZEE"
"14594","NLSTR","Strikes in Netherlands","1992","","TUK"
"14595","NLSTR","Strikes in Netherlands","1992","10425","BEDUM"
"14595","NLSTR","Strikes in Netherlands","1992","10520","BEILEN"
"14596","NLSTR","Strikes in Netherlands","1992","11053","ALMELO"
"14596","NLSTR","Strikes in Netherlands","1992","10795","ARNHEM"
"14596","NLSTR","Strikes in Netherlands","1992","11307","BORCULO"
"14596","NLSTR","Strikes in Netherlands","1992","10899","DEVENTER"
"14596","NLSTR","Strikes in Netherlands","1992","11157","DORDRECHT"
"14596","NLSTR","Strikes in Netherlands","1992","10743","EDE"
"14596","NLSTR","Strikes in Netherlands","1992","10364","ENSCHEDE"
"14596","NLSTR","Strikes in Netherlands","1992","10426","GRONINGEN"
"14596","NLSTR","Strikes in Netherlands","1992","11228","LEEUWARDEN"
"14596","NLSTR","Strikes in Netherlands","1992","11263","LOCHEM"
"14596","NLSTR","Strikes in Netherlands","1992","11204","MEPPEL"
"14596","NLSTR","Strikes in Netherlands","1992","10512","NUNSPEET"
"14596","NLSTR","Strikes in Netherlands","1992","10694","TUBBERGEN"
"14596","NLSTR","Strikes in Netherlands","1992","10164","WASSENAAR"
"14596","NLSTR","Strikes in Netherlands","1992","10974","WOERDEN"
"14596","NLSTR","Strikes in Netherlands","1992","","LANDELIJK#"
"14596","NLSTR","Strikes in Netherlands","1992","","SCHARSTERBRUG"
"14597","NLSTR","Strikes in Netherlands","1992","","LANDELIJK"
"14598","NLSTR","Strikes in Netherlands","1992","","LANDELIJK"
"14599","NLSTR","Strikes in Netherlands","1992","","SCHIPHOL"
"14600","NLSTR","Strikes in Netherlands","1992","10899","DEVENTER"
"14601","NLSTR","Strikes in Netherlands","1992","10182","MAASTRICHT"
"14602","NLSTR","Strikes in Netherlands","1992","","LANDELIJK"
"14603","NLSTR","Strikes in Netherlands","1992","10188","OUDEWATER"
"14604","NLSTR","Strikes in Netherlands","1992","11053","ALMELO"
"14605","NLSTR","Strikes in Netherlands","1993","11150","AMSTERDAM"
"14606","NLSTR","Strikes in Netherlands","1993","11150","AMSTERDAM"
"14607","NLSTR","Strikes in Netherlands","1993","10342","CULEMBORG"
"14608","NLSTR","Strikes in Netherlands","1993","10345","ROTTERDAM"
"14608","NLSTR","Strikes in Netherlands","1993","10620","VELSEN"
"14608","NLSTR","Strikes in Netherlands","1993","10093","ZWOLLE"
"14609","NLSTR","Strikes in Netherlands","1993","11298","EINDHOVEN"
"14610","NLSTR","Strikes in Netherlands","1993","10345","ROTTERDAM"
"14610","NLSTR","Strikes in Netherlands","1993","10811","VLAARDINGEN"
"14611","NLSTR","Strikes in Netherlands","1993","10345","ROTTERDAM"
"14612","NLSTR","Strikes in Netherlands","1993","11150","AMSTERDAM"
"14613","NLSTR","Strikes in Netherlands","1993","11230","SITTARD"
"14614","NLSTR","Strikes in Netherlands","1993","11230","SITTARD"
"14614","NLSTR","Strikes in Netherlands","1993","10704","TERNEUZEN"
"14615","NLSTR","Strikes in Netherlands","1993","11150","AMSTERDAM"
"14616","NLSTR","Strikes in Netherlands","1993","","LANDELIJK"
"14617","NLSTR","Strikes in Netherlands","1993","11150","AMSTERDAM"
"14618","NLSTR","Strikes in Netherlands","1993","10938","ZEVENAAR"
"14619","NLSTR","Strikes in Netherlands","1993","11150","AMSTERDAM"
"14620","NLSTR","Strikes in Netherlands","1993","10345","ROTTERDAM"
"14621","NLSTR","Strikes in Netherlands","1993","11412","DONGEN"
"14621","NLSTR","Strikes in Netherlands","1993","10058","LEIDERDORP"
"14622","NLSTR","Strikes in Netherlands","1993","10345","ROTTERDAM"
"14623","NLSTR","Strikes in Netherlands","1993","10345","ROTTERDAM"
"14624","NLSTR","Strikes in Netherlands","1993","10426","GRONINGEN"
"14624","NLSTR","Strikes in Netherlands","1993","","DRENTE"
"14625","NLSTR","Strikes in Netherlands","1993","","LANDELIJK"
"14626","NLSTR","Strikes in Netherlands","1993","10722","UTRECHT"
"14627","NLSTR","Strikes in Netherlands","1993","10620","VELSEN"
"14628","NLSTR","Strikes in Netherlands","1993","11031","VALKENSWAARD"
"14629","NLSTR","Strikes in Netherlands","1993","10345","ROTTERDAM"
"14630","NLSTR","Strikes in Netherlands","1993","11150","AMSTERDAM"
"14631","NLSTR","Strikes in Netherlands","1993","10656","KLUNDERT"
"14632","NLSTR","Strikes in Netherlands","1993","11157","DORDRECHT"
"14633","NLSTR","Strikes in Netherlands","1993","","LANDELIJK"
"14634","NLSTR","Strikes in Netherlands","1993","","LANDELIJK"
"14635","NLSTR","Strikes in Netherlands","1993","11150","AMSTERDAM"
"14635","NLSTR","Strikes in Netherlands","1993","10722","UTRECHT"
"14636","NLSTR","Strikes in Netherlands","1993","11150","AMSTERDAM"
"14637","NLSTR","Strikes in Netherlands","1993","10345","ROTTERDAM"
"14638","NLSTR","Strikes in Netherlands","1994","","ONBEKEND"
"14639","NLSTR","Strikes in Netherlands","1994","11150","AMSTERDAM"
